date,sentiment
2025-04-18,0.0
2025-04-27,-0.2732
2025-04-28,0.3592
2025-04-30,0.0
2025-05-01,0.15293333333333334
2025-05-02,0.18076666666666666
2025-05-03,0.11333333333333334
2025-05-04,0.1468
2025-05-05,-0.13810000000000003
2025-05-06,0.11385735294117649
2025-05-07,-0.2232333333333333
