date,sentiment
2025-04-29,0.0
2025-04-30,-0.6808
2025-05-01,-0.021883333333333328
2025-05-02,0.060200000000000004
2025-05-03,-0.059199999999999996
2025-05-04,0.18197999999999998
2025-05-05,-0.012924999999999999
2025-05-06,-0.0197
2025-05-07,0.04242222222222223
